time,value
2025-04-10T03:15:42.760292609Z,0.000701904296875
2025-04-10T03:15:44.289790433Z,0.0008392333984375
2025-04-10T03:15:45.299192834Z,0.0011444091796875
2025-04-10T03:15:46.303857481Z,0.000762939453125
2025-04-10T03:15:47.302431788Z,-0.000457763671875
2025-04-10T03:15:48.308665906Z,-0.0060577392578125
2025-04-10T03:15:49.31742451Z,-0.0175018310546875
2025-04-10T03:15:50.302264633Z,-0.016082763671875
2025-04-10T03:15:51.600457778Z,-0.016082763671875
2025-04-10T03:15:52.31892146Z,-0.0168914794921875
2025-04-10T03:15:53.319377451Z,-0.01702880859375
2025-04-10T03:15:54.320929532Z,-0.016937255859375
2025-04-10T03:15:55.326294669Z,-0.01641845703125
2025-04-10T03:15:56.327678317Z,-0.016876220703125
2025-04-10T03:15:57.331015683Z,-0.0160369873046875
2025-04-10T03:15:58.331656085Z,-0.015960693359375
2025-04-10T03:15:59.335775263Z,-0.015869140625
2025-04-10T03:16:00.337291735Z,-0.016265869140625
2025-04-10T03:16:01.331284818Z,-0.01708984375
2025-04-10T03:16:02.342049214Z,-0.0170440673828125
2025-04-10T03:16:03.345111006Z,-0.0164794921875
2025-04-10T03:16:04.346678093Z,-0.01513671875
2025-04-10T03:16:05.351758619Z,-0.0152587890625
2025-04-10T03:16:06.349219529Z,-0.014068603515625
2025-04-10T03:16:07.35265144Z,-0.014892578125
2025-04-10T03:16:08.344578115Z,-0.0144195556640625
2025-04-10T03:16:09.357311493Z,-0.015472412109375
2025-04-10T03:16:10.361041858Z,-0.0144805908203125
2025-04-10T03:16:11.358395948Z,-0.013946533203125
2025-04-10T03:16:12.363446965Z,-0.013397216796875
2025-04-10T03:16:13.366791548Z,-0.015411376953125
2025-04-10T03:16:14.369791264Z,-0.016998291015625
2025-04-10T03:16:15.369967784Z,-0.0166168212890625
2025-04-10T03:16:16.374724765Z,-0.016448974609375
2025-04-10T03:16:17.379752311Z,-0.0166015625
2025-04-10T03:16:18.381172888Z,-0.01641845703125
2025-04-10T03:16:19.378920684Z,-0.0168914794921875
2025-04-10T03:16:20.370922463Z,-0.0130615234375
2025-04-10T03:16:21.381637996Z,-0.0142059326171875
2025-04-10T03:16:22.388790883Z,-0.0143890380859375
2025-04-10T03:16:23.535651429Z,-0.0146636962890625
2025-04-10T03:16:24.39171781Z,-0.014312744140625
2025-04-10T03:16:25.393270055Z,0.1255035400390625
2025-04-10T03:16:26.396299513Z,-0.55328369140625
2025-04-10T03:16:27.396374521Z,-0.3177642822265625
2025-04-10T03:16:28.399918664Z,-0.5252838134765625
2025-04-10T03:16:29.402861178Z,-0.0750579833984375
2025-04-10T03:16:30.406118208Z,0.0271453857421875
2025-04-10T03:16:31.405466188Z,0.191070556640625
2025-04-10T03:16:32.409150588Z,0.1764373779296875
2025-04-10T03:16:33.413922302Z,0.1735076904296875
2025-04-10T03:16:34.413650898Z,0.167938232421875
2025-04-10T03:16:35.414898834Z,0.1639862060546875
2025-04-10T03:16:36.427640919Z,0.1482696533203125
2025-04-10T03:16:37.427348952Z,-0.1746063232421875
2025-04-10T03:16:38.421505626Z,-0.162261962890625
2025-04-10T03:16:39.426374076Z,-0.0463409423828125
2025-04-10T03:16:40.426719166Z,-0.095458984375
2025-04-10T03:16:41.416931218Z,-0.1110382080078125
2025-04-10T03:16:42.426306472Z,-0.071624755859375
2025-04-10T03:16:43.434828577Z,-0.1034698486328125
2025-04-10T03:16:44.434965771Z,-0.0630035400390625
2025-04-10T03:16:45.438217898Z,-0.0847015380859375
2025-04-10T03:16:46.436013287Z,-0.0966339111328125
2025-04-10T03:16:47.461991705Z,-0.0690155029296875
2025-04-10T03:16:48.467412555Z,-0.18994140625
2025-04-10T03:16:49.536384996Z,-0.1416473388671875
2025-04-10T03:16:50.469432061Z,-0.067291259765625
2025-04-10T03:17:04.713940866Z,-0.279296875
2025-04-10T03:17:05.701554609Z,-0.34051513671875
2025-04-10T03:17:06.703442521Z,-0.3284912109375
2025-04-10T03:17:07.723556637Z,-0.2110137939453125
2025-04-10T03:17:08.725963358Z,-0.28863525390625
2025-04-10T03:17:09.728897473Z,-0.2772979736328125
2025-04-10T03:17:10.730788256Z,-0.89263916015625
2025-04-10T03:17:11.730648323Z,-0.0029754638671875
2025-04-10T03:17:12.735392203Z,-0.0022735595703125
2025-04-10T03:17:13.734199762Z,-0.0028839111328125
2025-04-10T03:17:14.739369313Z,-0.001953125
2025-04-10T03:17:15.741079064Z,-0.0023040771484375
2025-04-10T03:17:16.74416972Z,-0.0025482177734375
2025-04-10T03:17:17.743865608Z,-0.002227783203125
2025-04-10T03:17:18.743855081Z,-0.0027008056640625
2025-04-10T03:17:19.74651742Z,-0.0020599365234375
2025-04-10T03:17:20.749234484Z,-0.0021514892578125
2025-04-10T03:17:21.752539341Z,-0.0015869140625
2025-04-10T03:17:22.755234774Z,-0.0029296875
2025-04-10T03:17:23.755274092Z,-0.002655029296875
2025-04-10T03:17:24.758407672Z,-0.00311279296875
2025-04-10T03:17:25.761486637Z,-0.002685546875
2025-04-10T03:17:26.761099033Z,-0.001922607421875
2025-04-10T03:17:27.764173167Z,-0.0018768310546875
2025-04-10T03:17:28.761728352Z,-0.002410888671875
2025-04-10T03:17:29.76340949Z,-0.0017852783203125
2025-04-10T03:17:30.769220851Z,-0.002777099609375
2025-04-10T03:17:31.770242436Z,-0.001983642578125
2025-04-10T03:17:32.773550377Z,-0.00177001953125
