time,value
2025-04-10T03:15:42.760292609Z,-0.04815673828125
2025-04-10T03:15:44.289790433Z,-0.0476531982421875
2025-04-10T03:15:45.299192834Z,-0.047607421875
2025-04-10T03:15:46.303857481Z,-0.04669189453125
2025-04-10T03:15:47.302431788Z,-0.046905517578125
2025-04-10T03:15:48.308665906Z,-0.0506439208984375
2025-04-10T03:15:49.31742451Z,-0.056915283203125
2025-04-10T03:15:50.302264633Z,-0.0561981201171875
2025-04-10T03:15:51.600457778Z,-0.0571746826171875
2025-04-10T03:15:52.31892146Z,-0.0569915771484375
2025-04-10T03:15:53.319377451Z,-0.0582122802734375
2025-04-10T03:15:54.320929532Z,-0.057281494140625
2025-04-10T03:15:55.326294669Z,-0.056854248046875
2025-04-10T03:15:56.327678317Z,-0.0579376220703125
2025-04-10T03:15:57.331015683Z,-0.057159423828125
2025-04-10T03:15:58.331656085Z,-0.0585174560546875
2025-04-10T03:15:59.335775263Z,-0.0580291748046875
2025-04-10T03:16:00.337291735Z,-0.057403564453125
2025-04-10T03:16:01.331284818Z,-0.0568695068359375
2025-04-10T03:16:02.342049214Z,-0.0581207275390625
2025-04-10T03:16:03.345111006Z,-0.058135986328125
2025-04-10T03:16:04.346678093Z,-0.057464599609375
2025-04-10T03:16:05.351758619Z,-0.0550689697265625
2025-04-10T03:16:06.349219529Z,-0.0552215576171875
2025-04-10T03:16:07.35265144Z,-0.0543212890625
2025-04-10T03:16:08.344578115Z,-0.0536041259765625
2025-04-10T03:16:09.357311493Z,-0.05487060546875
2025-04-10T03:16:10.361041858Z,-0.05560302734375
2025-04-10T03:16:11.358395948Z,-0.0534210205078125
2025-04-10T03:16:12.363446965Z,-0.0481414794921875
2025-04-10T03:16:13.366791548Z,-0.0557403564453125
2025-04-10T03:16:14.369791264Z,-0.0577239990234375
2025-04-10T03:16:15.369967784Z,-0.058929443359375
2025-04-10T03:16:16.374724765Z,-0.0577545166015625
2025-04-10T03:16:17.379752311Z,-0.0578460693359375
2025-04-10T03:16:18.381172888Z,-0.05767822265625
2025-04-10T03:16:19.378920684Z,-0.057861328125
2025-04-10T03:16:20.370922463Z,-0.05548095703125
2025-04-10T03:16:21.381637996Z,-0.0534515380859375
2025-04-10T03:16:22.388790883Z,-0.0504150390625
2025-04-10T03:16:23.535651429Z,-0.05206298828125
2025-04-10T03:16:24.39171781Z,-0.0536041259765625
2025-04-10T03:16:25.393270055Z,0.1233673095703125
2025-04-10T03:16:26.396299513Z,0.5219268798828125
2025-04-10T03:16:27.396374521Z,0.0393829345703125
2025-04-10T03:16:28.399918664Z,0.207733154296875
2025-04-10T03:16:29.402861178Z,-0.0746307373046875
2025-04-10T03:16:30.406118208Z,0.0750732421875
2025-04-10T03:16:31.405466188Z,-0.064666748046875
2025-04-10T03:16:32.409150588Z,-0.052215576171875
2025-04-10T03:16:33.413922302Z,-0.0569305419921875
2025-04-10T03:16:34.413650898Z,-0.0473480224609375
2025-04-10T03:16:35.414898834Z,-0.0371856689453125
2025-04-10T03:16:36.427640919Z,-0.006805419921875
2025-04-10T03:16:37.427348952Z,-0.115386962890625
2025-04-10T03:16:38.421505626Z,-0.037139892578125
2025-04-10T03:16:39.426374076Z,0.012847900390625
2025-04-10T03:16:40.426719166Z,-0.0139312744140625
2025-04-10T03:16:41.416931218Z,-0.0545654296875
2025-04-10T03:16:42.426306472Z,0.0032196044921875
2025-04-10T03:16:43.434828577Z,0.089080810546875
2025-04-10T03:16:44.434965771Z,0.0373992919921875
2025-04-10T03:16:45.438217898Z,0.0498199462890625
2025-04-10T03:16:46.436013287Z,0.0667572021484375
2025-04-10T03:16:47.461991705Z,0.0512847900390625
2025-04-10T03:16:48.467412555Z,0.0876617431640625
2025-04-10T03:16:49.536384996Z,0.0932159423828125
2025-04-10T03:16:50.469432061Z,0.0442352294921875
2025-04-10T03:17:04.713940866Z,-0.10418701171875
2025-04-10T03:17:05.701554609Z,-0.0007476806640625
2025-04-10T03:17:06.703442521Z,-0.0156707763671875
2025-04-10T03:17:07.723556637Z,-0.143768310546875
2025-04-10T03:17:08.725963358Z,-0.0363311767578125
2025-04-10T03:17:09.728897473Z,-0.0457916259765625
2025-04-10T03:17:10.730788256Z,0.492431640625
2025-04-10T03:17:11.730648323Z,-0.024749755859375
2025-04-10T03:17:12.735392203Z,-0.0236663818359375
2025-04-10T03:17:13.734199762Z,-0.0236968994140625
2025-04-10T03:17:14.739369313Z,-0.023162841796875
2025-04-10T03:17:15.741079064Z,-0.0232391357421875
2025-04-10T03:17:16.74416972Z,-0.0237274169921875
2025-04-10T03:17:17.743865608Z,-0.02313232421875
2025-04-10T03:17:18.743855081Z,-0.0238189697265625
2025-04-10T03:17:19.74651742Z,-0.023956298828125
2025-04-10T03:17:20.749234484Z,-0.0240325927734375
2025-04-10T03:17:21.752539341Z,-0.0246124267578125
2025-04-10T03:17:22.755234774Z,-0.023712158203125
2025-04-10T03:17:23.755274092Z,-0.0242767333984375
2025-04-10T03:17:24.758407672Z,-0.02374267578125
2025-04-10T03:17:25.761486637Z,-0.0263671875
2025-04-10T03:17:26.761099033Z,-0.023773193359375
2025-04-10T03:17:27.764173167Z,-0.02423095703125
2025-04-10T03:17:28.761728352Z,-0.023956298828125
2025-04-10T03:17:29.76340949Z,-0.0250396728515625
2025-04-10T03:17:30.769220851Z,-0.0235137939453125
2025-04-10T03:17:31.770242436Z,-0.022918701171875
2025-04-10T03:17:32.773550377Z,-0.0221710205078125
2025-04-10T03:17:33.77354655Z,-0.0229949951171875
2025-04-10T03:17:34.77654046Z,-0.022979736328125
2025-04-10T03:17:35.782401775Z,-0.023193359375
2025-04-10T03:17:36.781377911Z,-0.0245361328125
2025-04-10T03:17:37.784209874Z,-0.0248870849609375
2025-04-10T03:17:38.782927259Z,-0.0258331298828125
2025-04-10T03:17:39.787291339Z,-0.0264129638671875
2025-04-10T03:17:40.794378831Z,-0.026031494140625
2025-04-10T03:17:41.79005191Z,-0.0266265869140625
2025-04-10T03:17:42.789612275Z,-0.02886962890625
2025-04-10T03:17:43.794946394Z,-0.023895263671875
2025-04-10T03:17:44.796535711Z,-0.0235595703125
2025-04-10T03:17:45.798859129Z,-0.023101806640625
2025-04-10T03:17:46.802842248Z,-0.023223876953125
2025-04-10T03:17:47.803342792Z,-0.0242156982421875
2025-04-10T03:17:48.804344686Z,-0.02374267578125
2025-04-10T03:17:49.807217899Z,-0.023468017578125
2025-04-10T03:17:50.808828877Z,-0.02423095703125
2025-04-10T03:17:51.809954942Z,-0.0227813720703125
2025-04-10T03:17:52.811507169Z,-0.0243377685546875
2025-04-10T03:17:53.815567971Z,-0.0235748291015625
2025-04-10T03:17:54.813669331Z,-0.0243988037109375
2025-04-10T03:17:55.817229625Z,-0.0232086181640625
2025-04-10T03:17:56.82163499Z,-0.0227203369140625
2025-04-10T03:17:57.817831708Z,-0.021087646484375
2025-04-10T03:17:58.822416482Z,-0.024749755859375
2025-04-10T03:17:59.826536549Z,-0.0244293212890625
2025-04-10T03:18:00.828672319Z,-0.01873779296875
2025-04-10T03:18:01.842068028Z,-0.0253448486328125
2025-04-10T03:18:02.859761221Z,-0.0224761962890625
2025-04-10T03:18:03.990177179Z,-0.021453857421875
2025-04-10T03:18:04.892707456Z,-0.0238189697265625
2025-04-10T03:18:05.911102245Z,-0.0241851806640625
2025-04-10T03:18:06.928182286Z,-0.02362060546875
2025-04-10T03:18:07.943500449Z,-0.023284912109375
2025-04-10T03:18:08.959085802Z,-0.0240631103515625
2025-04-10T03:18:09.975280384Z,-0.02423095703125
2025-04-10T03:18:10.991731601Z,-0.024200439453125
2025-04-10T03:18:12.007202526Z,-0.0241241455078125
2025-04-10T03:18:13.024812504Z,-0.02294921875
2025-04-10T03:18:14.04464111Z,-0.0238494873046875
2025-04-10T03:18:15.058594819Z,-0.0233306884765625
2025-04-10T03:18:16.073986724Z,-0.0248870849609375
2025-04-10T03:18:17.091792191Z,-0.0238189697265625
2025-04-10T03:18:18.109193895Z,-0.0237884521484375
2025-04-10T03:18:19.12350594Z,-0.0227508544921875
2025-04-10T03:18:20.139609044Z,-0.018707275390625
2025-04-10T03:18:21.158626113Z,-0.0257110595703125
2025-04-10T03:18:22.170896646Z,-0.024200439453125
2025-04-10T03:18:23.191241263Z,-0.0224761962890625
2025-04-10T03:18:24.207543583Z,-0.0234527587890625
2025-04-10T03:18:25.219007449Z,-0.0218353271484375
2025-04-10T03:18:26.239777944Z,-0.0229339599609375
2025-04-10T03:18:27.256471315Z,-0.0243682861328125
2025-04-10T03:18:28.27332328Z,-0.0239715576171875
2025-04-10T03:18:29.289842885Z,-0.0233612060546875
2025-04-10T03:18:30.301733529Z,-0.024169921875
2025-04-10T03:18:31.322075144Z,-0.024383544921875
2025-04-10T03:18:32.335659321Z,-0.0234832763671875
2025-04-10T03:18:33.353655327Z,-0.0236358642578125
2025-04-10T03:18:34.372344961Z,-0.0230255126953125
2025-04-10T03:18:35.389061395Z,-0.0241851806640625
2025-04-10T03:18:36.404695562Z,-0.023712158203125
2025-04-10T03:18:37.4204875Z,-0.0235748291015625
2025-04-10T03:18:38.43905426Z,-0.0220947265625
2025-04-10T03:18:39.458025173Z,-0.022491455078125
2025-04-10T03:18:40.468729853Z,-0.02252197265625
2025-04-10T03:18:41.470418956Z,-0.02337646484375
2025-04-10T03:18:42.471948484Z,-0.02105712890625
2025-04-10T03:18:43.473143474Z,-0.0211181640625
2025-04-10T03:18:44.477629541Z,-0.02099609375
2025-04-10T03:18:45.472878118Z,-0.02081298828125
2025-04-10T03:18:46.466347237Z,-0.019500732421875
2025-04-10T03:18:47.471629882Z,-0.0206146240234375
2025-04-10T03:18:48.478638512Z,-0.02374267578125
2025-04-10T03:18:49.485330723Z,-0.025115966796875
2025-04-10T03:18:50.489175525Z,-0.024383544921875
2025-04-10T03:18:51.49031732Z,-0.024627685546875
2025-04-10T03:18:52.490073045Z,-0.0254364013671875
2025-04-10T03:18:53.494557559Z,-0.0251312255859375
2025-04-10T03:18:54.49848599Z,-0.02569580078125
2025-04-10T03:18:55.499610417Z,-0.025543212890625
2025-04-10T03:18:56.503161922Z,-0.025787353515625
2025-04-10T03:18:57.504862942Z,-0.026123046875
2025-04-10T03:18:58.503097842Z,-0.0261993408203125
2025-04-10T03:18:59.510976781Z,-0.026458740234375
2025-04-10T03:19:00.506875468Z,-0.0256805419921875
2025-04-10T03:19:01.512724766Z,-0.0261383056640625
2025-04-10T03:19:02.512282105Z,-0.0264739990234375
2025-04-10T03:19:03.518809067Z,-0.02581787109375
2025-04-10T03:19:04.520097581Z,-0.0268707275390625
2025-04-10T03:19:05.52183212Z,-0.0267181396484375
2025-04-10T03:19:06.522969618Z,-0.02642822265625
2025-04-10T03:19:07.524497672Z,-0.025726318359375
2025-04-10T03:19:08.530133655Z,-0.0277862548828125
2025-04-10T03:19:09.531507117Z,-0.0238037109375
2025-04-10T03:19:10.538645422Z,-0.026519775390625
2025-04-10T03:19:11.53847045Z,-0.029388427734375
2025-04-10T03:19:12.539059992Z,-0.027435302734375
2025-04-10T03:19:13.539774Z,-0.0249786376953125
2025-04-10T03:19:14.541499537Z,-0.0241241455078125
2025-04-10T03:19:15.545443861Z,-0.0246429443359375
2025-04-10T03:19:16.544685678Z,-0.02581787109375
2025-04-10T03:19:17.551405205Z,-0.0268096923828125
2025-04-10T03:19:18.553261649Z,-0.0261688232421875
2025-04-10T03:19:19.554846741Z,-0.0263824462890625
2025-04-10T03:19:20.553488774Z,-0.0273895263671875
2025-04-10T03:19:21.56166279Z,-0.0271453857421875
2025-04-10T03:19:22.564711406Z,-0.026580810546875
2025-04-10T03:19:23.565530351Z,-0.0274658203125
