time,value
2025-03-01T12:40:10.868679243Z,0
2025-03-01T12:54:57.466318932Z,55.215999603271484
2025-03-01T12:54:58.358589267Z,55.624000549316406
2025-03-01T12:54:59.488609808Z,55.81100082397461
2025-03-01T12:55:00.522624507Z,56.439998626708984
2025-03-01T12:55:01.434342939Z,55.81100082397461
2025-03-01T12:55:02.455707718Z,55.606998443603516
2025-03-01T12:55:05.332863262Z,55.36899948120117
2025-03-01T12:55:05.336493145Z,57.749000549316406
2025-03-01T12:55:05.338960529Z,53.27799987792969
2025-03-01T12:55:06.653050292Z,55.91299819946289
2025-03-01T12:55:07.676862603Z,52.97200012207031
2025-03-01T12:55:08.701131922Z,52.39400100708008
2025-03-01T12:55:09.725288385Z,36.29499816894531
2025-03-01T12:55:10.855559875Z,58.292999267578125
2025-03-01T12:55:11.774077652Z,55.487998962402344
2025-03-01T12:55:12.910070845Z,49.53799819946289
2025-03-01T12:55:13.822628559Z,46.00199890136719
2025-03-01T12:55:14.947259308Z,42.97600173950195
2025-03-01T12:55:15.971934402Z,44.14899826049805
2025-03-01T12:55:16.995618791Z,42.33000183105469
2025-03-01T12:55:18.021926065Z,55.487998962402344
2025-03-01T12:55:19.053830253Z,58.42900085449219
2025-03-01T12:55:20.069604172Z,68.9010009765625
2025-03-01T12:55:21.196077193Z,55.7599983215332
2025-03-01T12:55:22.218573089Z,31.093000411987305
2025-03-01T12:55:24.971228751Z,54.29800033569336
2025-03-01T12:55:25.293832349Z,52.257999420166016
2025-03-01T12:55:25.295353204Z,51.237998962402344
2025-03-01T12:55:26.219370515Z,52.428001403808594
2025-03-01T12:55:27.444589329Z,245.03799438476562
2025-03-01T12:55:28.566236511Z,245.1230010986328
2025-03-01T12:55:29.488321817Z,245.46299743652344
2025-03-01T12:55:30.409044337Z,245.54800415039062
2025-03-01T12:55:31.43716262Z,54.97800064086914
2025-03-01T12:55:32.560786889Z,55.777000427246094
2025-03-01T12:55:33.584761846Z,52.97200012207031
2025-03-01T12:55:34.53859078Z,53.821998596191406
2025-03-01T12:55:35.733636795Z,55.012001037597656
2025-03-01T12:55:36.661329399Z,55.02899932861328
2025-03-01T12:55:37.804562942Z,51.28900146484375
2025-03-01T12:55:38.708669436Z,52.0369987487793
2025-03-01T12:55:39.716885509Z,245.343994140625
2025-03-01T12:55:40.755220675Z,55.65800094604492
2025-03-01T12:55:41.895794073Z,55.845001220703125
2025-03-01T12:55:42.903067977Z,55.65800094604492
2025-03-01T12:55:43.928372923Z,53.85599899291992
2025-03-01T12:55:44.959565115Z,56.185001373291016
2025-03-01T12:55:45.897631612Z,55.624000549316406
2025-03-01T12:55:47.102323724Z,53.24399948120117
2025-03-01T12:55:47.961451653Z,55.19900131225586
2025-03-01T12:55:49.050445507Z,55.72600173950195
2025-03-01T12:55:50.072557463Z,55.65800094604492
2025-03-01T12:55:52.752592894Z,51.917999267578125
2025-03-01T12:55:52.753795098Z,55.87900161743164
2025-03-01T12:55:53.053660827Z,52.9379997253418
2025-03-01T12:55:54.286854897Z,54.77399826049805
2025-03-01T12:55:55.19422806Z,52.257999420166016
2025-03-01T12:55:56.321566599Z,245.02099609375
2025-03-01T12:55:57.444555186Z,54.77399826049805
2025-03-01T12:55:58.367971528Z,52.56399917602539
2025-03-01T12:55:59.400887765Z,52.428001403808594
2025-03-01T12:56:00.414781359Z,55.487998962402344
2025-03-01T12:56:01.442874178Z,60.65599822998047
2025-03-01T12:56:02.462220753Z,245.41200256347656
2025-03-01T12:56:03.486790951Z,244.97000122070312
2025-03-01T12:56:04.620552155Z,245.02099609375
2025-03-01T12:56:05.638454324Z,245.05499267578125
2025-03-01T12:56:06.660991304Z,59.44900131225586
2025-03-01T12:56:07.709687852Z,59.244998931884766
2025-03-01T12:56:08.708584562Z,61.40399932861328
2025-03-01T12:56:09.747913954Z,245.07200622558594
2025-03-01T12:56:10.866676326Z,245.4969940185547
2025-03-01T12:56:11.780478934Z,61.48899841308594
2025-03-01T12:56:12.841744393Z,245.39500427246094
2025-03-01T12:56:13.952771176Z,245.05499267578125
2025-03-01T12:56:15.057222633Z,55.624000549316406
2025-03-01T12:56:15.97874539Z,55.487998962402344
2025-03-01T12:56:17.002849775Z,57.749000549316406
2025-03-01T12:56:18.025408737Z,57.731998443603516
2025-03-01T12:56:19.050939668Z,245.07200622558594
2025-03-01T12:56:20.279839016Z,245.4969940185547
2025-03-01T12:56:21.201452889Z,55.624000549316406
2025-03-01T12:56:22.330630041Z,55.74300003051758
2025-03-01T12:56:23.253887342Z,55.7599983215332
2025-03-01T12:56:24.27352478Z,55.64099884033203
2025-03-01T12:56:25.3280903Z,61.250999450683594
2025-03-01T12:56:26.321969993Z,244.97000122070312
2025-03-01T12:56:27.343701702Z,245.3780059814453
2025-03-01T12:56:28.469036018Z,245.03799438476562
2025-03-01T12:56:29.494318327Z,245.3780059814453
2025-03-01T12:56:30.517530972Z,245.4290008544922
2025-03-01T12:56:31.542053435Z,245.4969940185547
2025-03-01T12:56:32.66851973Z,245.3780059814453
2025-03-01T12:56:33.692686415Z,245.46299743652344
2025-03-01T12:56:34.720341713Z,245.02099609375
2025-03-01T12:56:35.742430826Z,245.4969940185547
2025-03-01T12:56:36.764710107Z,245.05499267578125
2025-03-01T12:56:37.791820151Z,245.1230010986328
2025-03-01T12:56:41.168267002Z,245.00399780273438
2025-03-01T12:56:41.169743171Z,245.1739959716797
2025-03-01T12:56:41.171158191Z,245.4969940185547
2025-03-01T12:56:41.990881486Z,245.36099243164062
2025-03-01T12:56:43.011497918Z,245.05499267578125
2025-03-01T12:56:44.034796139Z,245.531005859375
2025-03-01T12:56:45.173808681Z,245.54800415039062
2025-03-01T12:56:46.184867182Z,245.03799438476562
2025-03-01T12:56:47.211863545Z,245.1230010986328
2025-03-01T12:56:48.439211476Z,245.1060028076172
2025-03-01T12:56:49.259690673Z,245.13999938964844
2025-03-01T12:56:50.425519698Z,244.97000122070312
2025-03-01T12:56:51.421880249Z,244.98699951171875
2025-03-01T12:56:52.43190969Z,245.1230010986328
2025-03-01T12:56:53.457007762Z,245.13999938964844
2025-03-01T12:56:54.479129655Z,245.03799438476562
2025-03-01T12:56:55.708833907Z,245.46299743652344
2025-03-01T12:56:56.629821874Z,245.13999938964844
2025-03-01T12:56:57.663922815Z,244.98699951171875
2025-03-01T12:56:58.678797336Z,244.97000122070312
2025-03-01T12:56:59.704117266Z,245.03799438476562
2025-03-01T12:57:00.829372327Z,245.1909942626953
2025-03-01T12:57:01.856330198Z,245.531005859375
2025-03-01T12:57:02.878682916Z,245.02099609375
2025-03-01T12:57:03.910828418Z,245.3780059814453
2025-03-01T12:57:04.937773565Z,244.98699951171875
2025-03-01T12:57:06.053749264Z,245.03799438476562
2025-03-01T12:57:07.078059638Z,245.07200622558594
2025-03-01T12:57:08.102527562Z,245.13999938964844
2025-03-01T12:57:09.126668523Z,245.15699768066406
2025-03-01T12:57:10.158892791Z,245.531005859375
2025-03-01T12:57:11.27742352Z,245.15699768066406
2025-03-01T12:57:12.400856579Z,245.46299743652344
2025-03-01T12:57:13.42596088Z,245.02099609375
2025-03-01T12:57:14.452430544Z,245.15699768066406
2025-03-01T12:57:15.369911035Z,245.41200256347656
2025-03-01T12:57:16.406488166Z,245.3780059814453
2025-03-01T12:57:17.522347648Z,245.1739959716797
2025-03-01T12:57:18.544957781Z,245.41200256347656
2025-03-01T12:57:19.569493487Z,245.1230010986328
2025-03-01T12:57:20.59157203Z,245.3780059814453
2025-03-01T12:57:21.615834621Z,245.4969940185547
2025-03-01T12:57:22.74432629Z,245.02099609375
2025-03-01T12:57:23.766607801Z,245.15699768066406
2025-03-01T12:57:24.790861018Z,245.00399780273438
2025-03-01T12:57:25.817236397Z,245.39500427246094
2025-03-01T12:57:26.8413958Z,245.54800415039062
2025-03-01T12:57:30.11811525Z,245.02099609375
2025-03-01T12:57:30.119429087Z,245.531005859375
2025-03-01T12:57:30.120972345Z,245.13999938964844
2025-03-01T12:57:33.188562761Z,245.4290008544922
2025-03-01T12:57:33.189892592Z,245.1739959716797
2025-03-01T12:57:34.315652198Z,245.54800415039062
2025-03-01T12:57:35.240494356Z,245.13999938964844
2025-03-01T12:57:36.265371562Z,245.02099609375
2025-03-01T12:57:37.286962672Z,245.343994140625
2025-03-01T12:57:38.316790068Z,245.4290008544922
2025-03-01T12:57:39.434625938Z,245.54800415039062
2025-03-01T12:57:41.482992879Z,245.41200256347656
2025-03-01T12:57:42.506425738Z,56.74599838256836
2025-03-01T12:57:43.530597954Z,245.13999938964844
2025-03-01T12:57:44.553174555Z,245.47999572753906
2025-03-01T12:57:45.679633102Z,245.13999938964844
2025-03-01T12:57:46.805689614Z,61.69300079345703
2025-03-01T12:57:47.727564083Z,59.09199905395508
2025-03-01T12:57:48.858159756Z,58.88800048828125
2025-03-01T12:57:49.779775195Z,56.57600021362305
2025-03-01T12:57:50.801101734Z,245.4290008544922
2025-03-01T12:57:51.824389486Z,245.3780059814453
2025-03-01T12:57:52.950703072Z,59.823001861572266
2025-03-01T12:57:53.87246417Z,58.4630012512207
2025-03-01T12:57:54.896479082Z,55.7599983215332
2025-03-01T12:57:56.022549966Z,57.17100143432617
2025-03-01T12:57:57.152764602Z,245.05499267578125
2025-03-01T12:57:58.070397244Z,56.62699890136719
2025-03-01T12:57:59.106976448Z,60.96200180053711
2025-03-01T12:58:00.221260486Z,63.32500076293945
2025-03-01T12:58:01.450103362Z,64.71900177001953
2025-03-01T12:58:02.166263045Z,65.99400329589844
2025-03-01T12:58:03.190420417Z,62.492000579833984
2025-03-01T12:58:04.216620017Z,62.933998107910156
2025-03-01T12:58:05.346282877Z,245.39500427246094
2025-03-01T12:58:06.366126396Z,245.47999572753906
2025-03-01T12:58:07.491417621Z,60.23099899291992
2025-03-01T12:58:08.413670587Z,245.1909942626953
2025-03-01T12:58:09.439916956Z,62.25400161743164
2025-03-01T12:58:10.5653252Z,245.02099609375
2025-03-01T12:58:12.614830462Z,245.54800415039062
2025-03-01T12:58:13.636171022Z,245.5989990234375
2025-03-01T12:58:14.660096963Z,62.492000579833984
2025-03-01T12:58:15.685123733Z,245.531005859375
2025-03-01T12:58:16.707716239Z,245.54800415039062
2025-03-01T12:58:17.732092511Z,59.10900115966797
2025-03-01T12:58:18.859492421Z,61.625
2025-03-01T12:58:19.910771648Z,59.94200134277344
2025-03-01T12:58:21.007923475Z,61.20000076293945
2025-03-01T12:58:21.930273936Z,245.13999938964844
2025-03-01T12:58:22.95364233Z,55.72600173950195
2025-03-01T12:58:23.978126367Z,245.58200073242188
2025-03-01T12:58:25.003466695Z,58.972999572753906
2025-03-01T12:58:26.026711878Z,245.54800415039062
2025-03-01T12:58:27.052328842Z,59.6870002746582
2025-03-01T12:58:28.074539153Z,60.928001403808594
2025-03-01T12:58:30.646945631Z,61.33599853515625
2025-03-01T12:58:30.648259615Z,60.417999267578125
2025-03-01T12:58:31.043439586Z,59.584999084472656
2025-03-01T12:58:32.272968996Z,245.4969940185547
2025-03-01T12:58:33.296997028Z,245.1060028076172
2025-03-01T12:58:34.323329926Z,59.584999084472656
2025-03-01T12:58:35.346835927Z,62.06700134277344
2025-03-01T12:58:36.369900943Z,245.13999938964844
2025-03-01T12:58:37.497203612Z,57.051998138427734
2025-03-01T12:58:38.520537662Z,56.01499938964844
2025-03-01T12:58:39.681740939Z,245.1230010986328
2025-03-01T12:58:40.567649518Z,245.02099609375
2025-03-01T12:58:41.59723615Z,245.1230010986328
2025-03-01T12:58:42.61942786Z,64.05599975585938
2025-03-01T12:58:43.665112074Z,64.7020034790039
2025-03-01T12:58:44.870336729Z,245.41200256347656
2025-03-01T12:58:45.897726579Z,245.13999938964844
2025-03-01T12:58:46.818161064Z,245.02099609375
2025-03-01T12:58:47.83970115Z,59.38100051879883
2025-03-01T12:58:48.862980684Z,66.12999725341797
2025-03-01T12:58:49.88751725Z,61.06399917602539
2025-03-01T12:58:51.014588503Z,245.1060028076172
2025-03-01T12:58:51.936803508Z,245.07200622558594
2025-03-01T12:58:53.066645007Z,245.36099243164062
2025-03-01T12:58:54.084370823Z,245.46299743652344
