timestamp,x,y,z
655783,0.12,-0.43,-0.24
655886,0.18,-0.37,-0.18
655989,0.12,-0.43,-0.24
656092,0.18,-0.43,-0.24
656195,0.12,-0.43,-0.24
656297,0.06,-0.43,-0.24
656401,0.18,-0.37,-0.24
656505,0.18,-0.43,-0.18
656608,0.18,-0.43,-0.24
656712,0.12,-0.43,-0.24
656815,0.18,-0.37,-0.18
656918,0.12,-0.37,-0.24
657023,0.06,-0.43,-0.24
657126,0.12,-0.43,-0.24
657229,0.18,-0.37,-0.18
657333,0.12,-0.43,-0.24
657437,0.06,-0.43,-0.24
657541,0.12,-0.43,-0.18
657644,0.06,-0.43,-0.24
657746,0.12,-0.43,-0.18
657849,0.06,-0.43,-0.24
657952,0.12,-0.37,-0.18
658056,0.06,-0.43,-0.24
658160,0.06,-0.43,-0.24
658263,0.06,-0.37,-0.24
658367,0.06,-0.37,-0.24
658470,0.06,-0.43,-0.24
658574,0.12,-0.43,-0.24
658677,-0.43,-0.55,-0.18
658782,-0.06,-0.43,-0.24
658885,0.06,-0.37,-0.18
658989,0.12,-0.37,-0.24
659093,-0.18,-0.55,-0.31
659195,0.12,-0.43,-0.18
659298,0.0,-0.43,-0.24
659401,2.2,-0.06,-0.37
659505,-0.31,-0.49,-0.24
659609,0.24,-0.43,-0.18
659711,0.12,-0.37,-0.24
659815,0.18,-0.43,-0.18
659918,0.06,-0.43,-0.18
660023,0.67,-0.12,-0.06
660125,0.0,-0.49,-0.24
660228,0.06,-0.43,-0.24
660331,0.12,-0.43,-0.24
660433,0.12,-0.43,-0.24
660535,0.18,-0.37,-0.24
660639,-0.85,-0.73,-0.24
660742,0.18,-0.43,-0.24
660845,0.06,-0.43,-0.24
660947,0.06,-0.43,-0.18
661050,-0.06,-0.49,-0.24
661152,0.24,-0.31,-0.24
661256,0.0,-0.43,-0.24
661359,0.06,-0.37,-0.24
661463,1.1,-0.06,-0.31
661567,0.06,-0.43,-0.24
661671,0.12,-0.37,-0.24
661773,0.12,-0.37,-0.24
661876,0.12,-0.43,-0.24
661980,0.12,-0.37,-0.24
662082,0.18,-0.43,-0.24
662185,0.12,-0.43,-0.24
662288,0.06,-0.43,-0.24
662391,0.06,-0.43,-0.24
662494,0.12,-0.43,-0.24
662597,0.12,-0.43,-0.24
662701,0.18,-0.37,-0.24
662805,0.18,-0.43,-0.18
662907,0.18,-0.43,-0.18
663011,0.12,-0.37,-0.18
663114,0.12,-0.43,-0.24
663218,0.12,-0.43,-0.24
663321,0.06,-0.43,-0.18
663423,0.12,-0.43,-0.24
663527,0.12,-0.37,-0.24
663630,0.12,-0.37,-0.24
663734,0.18,-0.43,-0.24
663836,0.12,-0.43,-0.24
663940,0.12,-0.43,-0.24
664044,0.12,-0.43,-0.24
664148,0.12,-0.43,-0.24
664251,0.06,-0.43,-0.24
664355,0.06,-0.37,-0.24
664459,0.06,-0.43,-0.24
664562,0.12,-0.43,-0.18
664666,0.12,-0.43,-0.24
664771,0.12,-0.43,-0.18
664875,0.12,-0.43,-0.24
664978,0.06,-0.37,-0.24
665081,0.18,-0.43,-0.18
665184,0.18,-0.43,-0.18
665287,0.24,-0.43,-0.18
665391,0.18,-0.37,-0.18
665495,0.0,-0.37,-0.31
665598,0.18,-0.37,-0.18
665700,-0.12,-0.31,-0.43
665803,0.24,-0.43,-0.18
665906,0.12,-0.43,-0.24
666009,0.55,-0.31,-0.12
666113,0.24,-0.43,-0.18
666217,-0.12,-0.43,-0.31
666320,0.12,-0.31,-0.43
666423,-0.06,-0.37,-0.37
666526,0.06,-0.31,-0.37
666630,-0.43,-0.43,-0.49
666732,9.16,0.06,-1.28
666836,-0.37,-1.95,-0.92
666938,1.28,-0.61,-0.49
667041,-0.43,-0.55,-0.31
667144,1.28,-0.18,-0.12
667246,0.61,-0.37,-0.12
667348,-0.24,-0.49,-0.06
667451,-0.06,-0.43,-0.24
667553,0.06,-0.37,-0.31
667656,-2.38,-0.92,-0.49
667758,1.28,-0.18,-0.18
667860,0.31,-0.43,-0.31
667963,-0.18,-0.43,-0.24
668066,0.61,-0.31,-0.12
668168,-0.18,-0.43,-0.31
668270,0.55,-0.31,-0.24
668373,-0.37,-0.43,-0.31
668476,0.67,-0.31,-0.24
668579,-0.24,-0.43,-0.31
668681,0.18,-0.37,-0.31
668784,-0.12,-0.43,-0.24
668887,0.12,-0.37,-0.31
668990,0.49,-0.37,-0.24
669093,-0.37,-0.43,-0.31
669196,0.18,-0.37,-0.24
669299,0.37,-0.37,-0.24
669403,-0.06,-0.43,-0.18
669506,0.06,-0.37,-0.24
669608,-0.06,-0.43,-0.31
669711,0.06,-0.43,-0.31
669813,-0.18,-0.43,-0.24
669915,0.18,-0.31,-0.24
670018,0.12,-0.37,-0.24
670120,0.31,-0.37,-0.24
670222,0.06,-0.43,-0.24
670325,0.24,-0.37,-0.18
670427,0.37,-0.37,-0.18
670529,-15.5,-0.43,-0.24
670632,-0.06,-0.43,-0.49
670734,1.28,-0.18,-0.12
670836,0.31,-0.37,-0.12
670940,0.0,-0.43,-0.12
671042,0.55,-0.43,-0.24
671145,0.24,-0.37,-0.24
671247,-0.31,-0.49,-0.55
671350,0.0,-0.43,-0.24
671453,0.31,-0.37,-0.12
671556,1.28,-0.37,-0.12
671659,-3.54,-0.98,-0.73
671762,0.55,-0.43,-0.61
671865,9.09,27.04,7.08
671968,18.37,19.41,0.37
672071,0.79,-0.31,-0.37
672174,62.87,-5.31,-6.71
672277,-166.08,-77.39,76.11
672380,-100.16,29.05,242.98
672483,-226.14,-253.91,75.44
672586,-116.94,-183.9,33.08
672689,-115.23,-168.46,-70.8
672792,-170.23,-0.31,-9.16
672896,-106.69,68.42,32.35
672998,12.94,43.09,74.89
673101,39.98,54.75,52.61
673204,70.68,7.93,4.64
673307,114.2,102.17,-136.66
673411,58.17,40.89,-37.48
673513,-23.99,-58.9,44.01
673616,-55.48,3.11,32.47
673719,-19.29,17.03,30.09
673822,-33.08,39.92,100.28
673926,-2.75,37.23,49.38
674028,51.64,44.37,52.37
674131,-319.52,28.56,134.95
674234,-54.08,-1.1,54.02
674337,-206.42,-21.61,163.15
674441,-111.76,8.06,23.13
674544,-4.27,0.31,-0.85
674647,0.55,-0.49,-0.12
674750,0.37,-0.43,-0.06
674853,0.31,-0.43,-0.12
674957,0.24,-0.43,-0.12
675059,0.31,-0.49,-0.12
675162,0.37,-0.37,-0.24
675265,-0.31,-0.31,-0.18
675368,0.37,-0.49,-0.12
675470,-0.06,-0.49,0.18
675574,0.06,-0.49,0.12
675676,0.12,-0.43,-0.12
675780,0.37,-0.43,-0.18
675883,0.06,-0.37,-0.12
675985,0.12,-0.43,-0.18
676088,0.18,-0.43,-0.18
676192,259.03,105.59,-33.87
676295,75.07,2.93,-16.6
676398,-30.15,-0.85,9.03
676501,70.19,4.82,-24.72
676603,150.7,-73.12,-175.9
676706,119.87,-108.64,-298.4
676808,-235.29,-115.78,-104.86
676912,86.36,27.89,-146.12
677015,-85.21,-30.94,124.57
677117,-58.17,-95.28,43.64
677220,80.57,47.97,-131.65
677323,34.18,-32.71,-25.63
677426,-41.26,-15.63,90.88
677528,18.19,24.6,32.65
677631,50.42,33.08,-41.14
677734,39.43,22.09,-7.57
677837,28.75,-0.43,-11.66
677940,-3.42,-9.64,12.94
678043,-10.13,-7.02,25.63
678146,-1.59,8.91,35.22
678249,-2.99,15.26,36.99
678352,10.07,27.95,16.66
678454,-0.31,-0.67,8.67
678557,21.0,-1.46,-37.17
678660,21.42,-7.14,-38.51
678763,-0.61,-4.15,-28.5
678866,-9.28,-16.97,-14.28
678968,-49.13,0.31,-113.59
679071,7.14,67.14,-83.13
679174,-14.47,0.37,136.35
679277,109.68,-12.88,79.22
679380,209.47,-1.16,-31.13
679484,47.0,21.12,63.48
679587,68.3,-12.94,-5.55
679689,98.02,-12.08,-7.02
679792,26.55,30.09,-51.21
679896,70.92,8.42,-75.56
679998,-47.79,92.04,15.87
680102,-118.41,-48.22,135.13
680205,49.01,30.27,-60.85
680308,120.42,108.46,-32.23
680411,-19.78,-22.64,7.51
680514,31.68,-59.51,214.66
680617,-21.18,103.03,109.86
680719,166.93,151.0,-263.12
680822,54.26,90.7,-46.81
680925,260.07,185.79,-0.06
681028,-0.37,-9.4,-22.58
681132,136.23,-2.44,96.8
681235,-146.18,-30.52,69.64
681337,2.99,-22.16,42.11
681440,163.94,17.64,-292.36
681543,80.2,-43.46,-298.4
681647,-129.58,-164.06,195.98
681750,-27.4,30.52,75.99
681853,-3.48,25.33,46.14
681955,81.85,-20.02,-17.88
682058,129.33,47.0,-56.76
682162,-28.44,16.72,39.31
682265,4.15,0.24,-0.06
682367,0.67,-0.12,-0.37
682471,0.37,-0.18,-0.49
682574,0.31,-0.24,-0.43
682677,0.37,-0.24,-0.37
682780,0.24,-0.31,-0.37
682882,0.24,-0.31,-0.37
682985,0.24,-0.37,-0.31
683088,0.18,-0.37,-0.37
683191,0.18,-0.37,-0.37
683294,0.12,-0.37,-0.31
683396,0.12,-0.43,-0.31
683500,0.18,-0.43,-0.31
683603,0.12,-0.43,-0.31
683706,0.18,-0.43,-0.31
683809,0.18,-0.43,-0.31
683912,0.12,-0.43,-0.24
684016,0.12,-0.37,-0.24
684118,0.18,-0.43,-0.24
684222,0.18,-0.43,-0.24
684325,0.06,-0.43,-0.31
684428,0.12,-0.43,-0.24
684532,0.12,-0.43,-0.24
684635,0.12,-0.43,-0.31
684738,0.12,-0.43,-0.24
684841,0.18,-0.49,-0.24
684944,0.18,-0.43,-0.24
685047,0.12,-0.43,-0.24
685149,0.24,-0.43,-0.24
685252,0.12,-0.43,-0.31
685355,0.18,-0.43,-0.24
685458,0.12,-0.43,-0.18
685561,0.18,-0.43,-0.24
685663,0.18,-0.43,-0.24
685767,0.12,-0.43,-0.24
685870,0.18,-0.43,-0.24
685973,0.12,-0.43,-0.31
686076,0.18,-0.43,-0.24
686179,0.18,-0.43,-0.24
686283,0.18,-0.43,-0.24
686386,0.12,-0.43,-0.24
686489,0.18,-0.43,-0.24
686592,0.24,-0.49,-0.24
686694,0.12,-0.43,-0.31
686797,0.12,-0.43,-0.24
686901,0.12,-0.49,-0.24
687003,0.18,-0.49,-0.24
687106,0.18,-0.43,-0.24
687209,0.12,-0.43,-0.24
687312,0.12,-0.49,-0.24
687416,0.18,-0.49,-0.18
687520,0.24,-0.43,-0.24
687623,0.24,-0.49,-0.24
687727,0.12,-0.43,-0.24
687829,0.18,-0.43,-0.24
687932,0.12,-0.43,-0.24
688485,0.24,-0.43,-0.24
688588,0.18,-0.49,-0.18
688690,0.18,-0.43,-0.24
688793,0.06,-0.49,-0.18
688896,0.18,-0.43,-0.24
688999,0.12,-0.49,-0.24
689102,0.18,-0.43,-0.24
689205,0.18,-0.43,-0.24
689307,0.06,-0.43,-0.24
689411,0.12,-0.43,-0.24
689515,0.31,-0.49,-0.18
689618,0.18,-0.49,-0.18
689721,0.24,-0.43,-0.24
689824,0.18,-0.49,-0.24
689927,0.12,-0.43,-0.18
690030,0.18,-0.43,-0.18
690132,0.24,-0.43,-0.18
690235,0.06,-0.43,-0.24
690338,0.12,-0.43,-0.31
690440,0.12,-0.43,-0.37
690544,0.18,-0.43,-0.31
690648,0.18,-0.43,-0.31
690750,0.06,-0.49,-0.24
690854,0.18,-0.49,-0.24
690956,0.12,-0.43,-0.18
691059,0.12,-0.43,-0.24
691161,0.12,-0.43,-0.24
691264,0.12,-0.43,-0.18
691367,0.06,-0.49,-0.18
691470,0.12,-0.49,-0.24
691573,0.12,-0.49,-0.24
691676,0.06,-0.43,-0.18
691779,0.18,-0.43,-0.18
691883,0.18,-0.49,-0.18
691986,0.18,-0.43,-0.18
692090,0.12,-0.43,-0.24
692192,0.06,-0.37,-0.31
692295,0.18,-0.31,-0.31
692398,0.49,-0.31,-0.31
692501,0.0,-0.43,-0.31
692604,0.24,-0.37,-0.37
692706,0.31,-0.24,-0.31
692808,0.43,-0.37,-0.18
692911,0.18,-0.43,-0.18
693013,0.24,-0.43,-0.31
693116,0.12,-0.43,-0.24
693218,0.12,-0.49,-0.24
693321,0.24,-0.37,-0.24
693423,0.18,-0.43,-0.24
693525,0.18,-0.43,-0.24
693628,0.24,-0.43,-0.18
693731,0.12,-0.43,-0.24
693834,0.18,-0.43,-0.24
693936,0.12,-0.49,-0.18
694039,0.12,-0.43,-0.24
694142,0.24,-0.43,-0.18
694244,0.31,-0.43,-0.24
694347,0.12,-0.49,-0.24
694450,0.12,-0.49,-0.24
694552,0.24,-0.43,-0.24
694656,0.18,-0.43,-0.24
694758,0.12,-0.49,-0.24
694861,0.06,-0.49,-0.24
694964,0.12,-0.49,-0.31
695066,0.12,-0.43,-0.24
695169,0.06,-0.43,-0.24
695271,0.18,-0.43,-0.24
695374,0.12,-0.49,-0.24
695477,0.12,-0.49,-0.18
695580,0.12,-0.49,-0.31
695683,0.06,-0.49,-0.24
695785,0.06,-0.43,-0.24
695888,0.18,-0.43,-0.24
695991,0.12,-0.43,-0.24
696094,0.18,-0.43,-0.24
696197,0.18,-0.43,-0.24
696300,0.12,-0.49,-0.24
696403,0.18,-0.49,-0.24
696506,0.18,-0.43,-0.24
696608,0.12,-0.49,-0.24
696711,0.24,-0.43,-0.24
696814,0.18,-0.43,-0.24
696917,0.18,-0.43,-0.24
697020,0.12,-0.43,-0.24
697123,0.18,-0.43,-0.24
697227,0.18,-0.43,-0.24
697330,0.12,-0.43,-0.24
697433,0.18,-0.49,-0.24
697535,0.0,-0.49,-0.24
697638,0.18,-0.43,-0.24
697741,0.12,-0.49,-0.18
697844,0.24,-0.43,-0.24
697946,0.06,-0.43,-0.24
698049,0.24,-0.43,-0.24
698152,0.18,-0.49,-0.24
698255,0.18,-0.49,-0.24
698357,0.18,-0.43,-0.24
698460,0.12,-0.43,-0.24
698562,0.18,-0.43,-0.24
698665,0.18,-0.43,-0.24
698768,0.12,-0.49,-0.18
698871,0.18,-0.49,-0.24
698973,0.24,-0.43,-0.24
699076,0.12,-0.43,-0.24
699179,0.24,-0.43,-0.24
699282,0.24,-0.43,-0.24
699385,0.24,-0.43,-0.24
699487,0.24,-0.43,-0.24
699591,0.18,-0.43,-0.24
699693,0.18,-0.43,-0.24
699795,0.18,-0.43,-0.24
699898,0.18,-0.43,-0.24
700001,0.12,-0.43,-0.24
700104,0.12,-0.49,-0.24
700207,0.06,-0.43,-0.24
700309,0.24,-0.43,-0.24
700411,0.18,-0.43,-0.24
700514,0.18,-0.43,-0.24
700617,0.18,-0.49,-0.24
700719,0.24,-0.43,-0.12
700822,0.24,-0.37,-0.24
700925,-0.49,-0.43,-0.55
701028,0.18,-0.43,-0.24
701131,0.18,-0.55,-0.18
701233,0.18,-0.43,-0.18
701338,0.12,-0.55,-0.18
701441,0.18,-0.37,-0.37
701543,0.06,-0.37,-0.24
701646,0.12,-0.43,-0.31
701748,0.06,-0.49,-0.24
701852,0.18,-0.43,-0.24
701955,0.12,-0.43,-0.24
702057,0.18,-0.49,-0.24
702160,0.18,-0.43,-0.24
702263,0.0,-0.49,-0.24
702366,0.18,-0.49,-0.24
702468,0.24,-0.43,-0.24
702570,0.0,-0.55,-0.24
702673,0.18,-0.43,-0.24
702776,0.06,-0.49,-0.24
702879,0.18,-0.43,-0.24
702982,0.18,-0.49,-0.18
703087,0.24,-0.43,-0.24
703191,0.06,-0.43,-0.24
703294,0.12,-0.43,-0.24
703397,0.18,-0.49,-0.24
703501,0.12,-0.49,-0.18
703604,0.12,-0.43,-0.18
703707,0.12,-0.43,-0.24
703811,0.24,-0.43,-0.24
703915,0.18,-0.37,-0.24
704018,0.12,-0.43,-0.18
704120,0.18,-0.49,-0.24
704224,0.12,-0.43,-0.24
704327,0.12,-0.49,-0.18
704431,0.24,-0.43,-0.24
704534,0.18,-0.43,-0.24
704637,0.24,-0.49,-0.24
704741,0.24,-0.43,-0.24
704844,0.18,-0.43,-0.24
704947,0.12,-0.43,-0.18
705050,0.12,-0.43,-0.24
705152,0.24,-0.49,-0.24
705256,0.24,-0.43,-0.24
705359,0.18,-0.43,-0.24
705462,0.12,-0.43,-0.24
705564,0.12,-0.43,-0.24
705667,0.18,-0.43,-0.24
705770,0.18,-0.43,-0.31
705874,0.24,-0.37,-0.31
705977,0.18,-0.37,-0.37
706080,0.43,-0.67,-0.18
706183,0.06,-0.49,-0.24
706286,0.18,-0.31,-0.24
706390,0.37,-0.55,-0.18
706493,0.12,-0.43,-0.18
706596,0.18,-0.43,-0.24
706700,0.12,-0.49,-0.24
706803,0.18,-0.43,-0.18
706906,0.12,-0.49,-0.24
707009,0.12,-0.49,-0.24
707111,0.12,-0.43,-0.24
707214,0.06,-0.43,-0.24
707316,0.0,-0.49,-0.24
707419,0.12,-0.55,-0.18
707522,0.24,-0.49,-0.18
707624,0.31,-0.49,-0.18
707727,0.37,-0.49,-0.18
707829,0.18,-0.37,-0.24
707932,0.18,-0.43,-0.24
708035,0.24,-0.43,-0.24
708137,0.18,-0.49,-0.24
708240,0.12,-0.43,-0.18
708343,0.18,-0.49,-0.18
708446,0.18,-0.49,-0.18
708549,0.18,-0.43,-0.24
708651,0.12,-0.49,-0.18
708754,0.12,-0.43,-0.24
708857,0.18,-0.43,-0.24
708959,0.18,-0.43,-0.24
709062,0.12,-0.49,-0.24
709166,0.18,-0.49,-0.24
709269,0.12,-0.43,-0.24
709372,0.12,-0.43,-0.18
709474,0.18,-0.43,-0.18
709576,0.12,-0.49,-0.24
709679,0.12,-0.43,-0.18
709781,0.12,-0.49,-0.24
709885,0.12,-0.49,-0.24
709988,0.12,-0.43,-0.24
710090,0.12,-0.43,-0.24
710193,0.18,-0.43,-0.24
710295,0.12,-0.49,-0.24
710397,0.18,-0.49,-0.24
710500,0.18,-0.43,-0.24
710603,0.18,-0.43,-0.24
710706,0.12,-0.43,-0.24
710808,0.18,-0.49,-0.18
710911,0.18,-0.43,-0.24
711014,0.18,-0.43,-0.18
711117,0.18,-0.43,-0.24
711220,0.12,-0.43,-0.24
711323,0.12,-0.49,-0.18
711425,0.12,-0.43,-0.24
711529,0.12,-0.43,-0.24
711632,0.12,-0.43,-0.24
711734,0.18,-0.49,-0.24
711837,0.12,-0.43,-0.24
711940,0.12,-0.49,-0.24
712042,0.18,-0.49,-0.24
712145,0.18,-0.43,-0.24
712247,0.12,-0.43,-0.24
712350,0.18,-0.49,-0.24
712453,0.12,-0.49,-0.24
712555,0.06,-0.49,-0.24
712658,0.18,-0.49,-0.24
712760,0.12,-0.49,-0.24
712863,0.18,-0.49,-0.24
712965,0.18,-0.49,-0.24
713068,0.12,-0.49,-0.24
713171,0.12,-0.43,-0.24
713273,0.12,-0.43,-0.24
713377,0.06,-0.49,-0.18
713480,0.12,-0.49,-0.24
713583,0.12,-0.49,-0.24
713685,0.12,-0.43,-0.18
713788,0.18,-0.43,-0.18
713891,0.18,-0.43,-0.24
713994,0.24,-0.43,-0.24
714097,0.12,-0.49,-0.24
714199,0.18,-0.43,-0.24
714301,0.18,-0.43,-0.24
714403,0.12,-0.49,-0.24
714506,0.12,-0.49,-0.24
714608,0.06,-0.43,-0.24
714711,0.12,-0.43,-0.18
714813,0.24,-0.43,-0.24
714916,0.06,-0.49,-0.18
715018,0.12,-0.43,-0.18
715121,0.18,-0.43,-0.24
715224,0.12,-0.49,-0.24
715326,0.18,-0.49,-0.18
715429,0.18,-0.49,-0.24
715532,0.18,-0.43,-0.24
715636,0.18,-0.43,-0.18
715739,0.06,-0.43,-0.31
715841,0.06,-0.49,-0.24
715944,0.18,-0.43,-0.24
716046,0.18,-0.43,-0.24
716150,0.18,-0.43,-0.24
716253,0.18,-0.49,-0.18
716355,0.12,-0.49,-0.18
716457,0.12,-0.49,-0.18
716561,0.18,-0.43,-0.24
716663,0.18,-0.37,-0.18
716766,0.18,-0.49,-0.24
716869,0.18,-0.43,-0.24
716972,0.18,-0.43,-0.24
717074,0.18,-0.49,-0.18
717177,0.18,-0.49,-0.24
717280,0.18,-0.43,-0.18
717383,0.24,-0.43,-0.24
717486,0.12,-0.49,-0.24
717588,0.12,-0.43,-0.24
717691,0.18,-0.43,-0.24
717794,0.12,-0.49,-0.18
717897,0.12,-0.43,-0.24
718000,0.12,-0.43,-0.24
718102,0.12,-0.49,-0.18
718205,0.12,-0.49,-0.24
718307,0.12,-0.43,-0.24
718410,0.12,-0.49,-0.31
718512,0.12,-0.49,-0.24
718615,0.12,-0.49,-0.24
718718,0.12,-0.49,-0.24
718820,0.12,-0.49,-0.24
718923,0.06,-0.43,-0.24
719025,0.18,-0.43,-0.24
719127,0.18,-0.49,-0.24
719231,0.18,-0.49,-0.24
719333,0.12,-0.43,-0.24
719436,0.06,-0.43,-0.24
719540,0.12,-0.49,-0.24
719642,0.18,-0.49,-0.18
719744,0.12,-0.49,-0.24
719847,0.18,-0.43,-0.18
719950,0.18,-0.43,-0.24
720053,0.12,-0.43,-0.24
720156,0.12,-0.43,-0.18
720259,0.18,-0.43,-0.24
720362,0.12,-0.49,-0.24
720464,0.12,-0.49,-0.24
720567,0.12,-0.43,-0.24
720669,0.06,-0.49,-0.24
720771,0.12,-0.43,-0.24
720874,0.18,-0.43,-0.24
720977,0.18,-0.43,-0.24
721079,0.18,-0.49,-0.24
721182,0.12,-0.43,-0.24
721285,0.06,-0.49,-0.18
721387,0.18,-0.43,-0.31
721491,0.24,-0.43,-0.24
721593,0.12,-0.49,-0.24
721696,0.12,-0.43,-0.24
721798,0.18,-0.43,-0.24
721901,0.12,-0.43,-0.24
722005,0.12,-0.49,-0.18
722107,0.18,-0.43,-0.24
722210,0.12,-0.43,-0.24
722312,0.18,-0.43,-0.24
722415,0.12,-0.49,-0.24
722518,0.31,-0.43,-0.18
722620,0.24,-0.49,-0.24
722723,0.12,-0.49,-0.24
722825,0.18,-0.43,-0.24
722928,0.24,-0.49,-0.24
723031,0.18,-0.43,-0.24
723134,0.12,-0.49,-0.24
723236,0.12,-0.43,-0.24
723340,0.12,-0.43,-0.24
723442,0.12,-0.49,-0.24
723544,0.12,-0.49,-0.24
723647,0.18,-0.49,-0.24
723749,0.12,-0.43,-0.24
723853,0.12,-0.49,-0.24
723956,0.12,-0.43,-0.24
724058,0.18,-0.43,-0.24
724161,0.12,-0.43,-0.24
724264,0.18,-0.49,-0.24
724367,0.12,-0.49,-0.24
724470,0.18,-0.49,-0.24
724574,0.12,-0.43,-0.24
724676,0.12,-0.43,-0.24
724779,0.12,-0.43,-0.18
724883,0.12,-0.49,-0.24
724986,0.12,-0.43,-0.24
725088,0.12,-0.49,-0.24
725192,0.12,-0.43,-0.24
725295,0.12,-0.49,-0.24
725397,0.12,-0.43,-0.24
725500,0.12,-0.43,-0.24
725604,0.12,-0.49,-0.24
725707,0.18,-0.43,-0.24
725810,0.18,-0.49,-0.24
725913,0.06,-0.49,-0.24
726016,0.18,-0.43,-0.18
726120,0.12,-0.49,-0.24
726224,0.24,-0.43,-0.24
726326,0.12,-0.43,-0.24
726429,0.06,-0.43,-0.24
726533,0.12,-0.49,-0.18
726636,0.12,-0.43,-0.24
726739,0.18,-0.43,-0.24
726842,0.12,-0.43,-0.31
726944,0.0,-0.55,-0.24
727047,0.06,-0.43,-0.24
727150,0.06,-0.43,-0.24
727252,0.24,-0.49,-0.24
727355,0.12,-0.43,-0.24
727457,0.12,-0.43,-0.24
727560,0.12,-0.43,-0.24
727663,0.18,-0.49,-0.24
727766,0.18,-0.43,-0.24
727869,0.18,-0.49,-0.24
727973,0.12,-0.43,-0.24
728076,0.18,-0.43,-0.24
728178,0.18,-0.49,-0.24
728281,0.12,-0.43,-0.24
728384,0.18,-0.49,-0.24
728487,0.18,-0.49,-0.24
728590,0.12,-0.49,-0.24
728693,0.18,-0.43,-0.18
728796,0.18,-0.43,-0.18
728899,0.12,-0.43,-0.24
729002,0.18,-0.43,-0.24
729106,0.12,-0.43,-0.24
729209,0.18,-0.49,-0.24
729311,0.18,-0.49,-0.24
729414,0.12,-0.43,-0.24
729517,0.18,-0.43,-0.24
729619,0.18,-0.43,-0.24
729722,0.12,-0.49,-0.24
729826,0.18,-0.43,-0.24
729929,0.18,-0.43,-0.24
730031,0.18,-0.43,-0.24
730135,0.18,-0.43,-0.24
730237,0.18,-0.49,-0.24
730340,0.18,-0.43,-0.24
730443,0.12,-0.49,-0.24
730546,0.18,-0.43,-0.18
730649,0.18,-0.49,-0.18
730751,0.18,-0.49,-0.18
730854,0.12,-0.49,-0.24
730957,0.12,-0.49,-0.24
731060,0.12,-0.43,-0.24
731163,0.12,-0.43,-0.18
731266,0.12,-0.49,-0.24
731369,0.12,-0.49,-0.24
731472,0.18,-0.43,-0.18
731574,0.18,-0.43,-0.24
731677,0.18,-0.49,-0.24
731779,0.12,-0.49,-0.24
731882,0.06,-0.49,-0.24
731985,0.12,-0.43,-0.24
732088,0.12,-0.43,-0.24
732191,0.18,-0.49,-0.24
732293,0.18,-0.43,-0.18
732396,0.12,-0.49,-0.24
732498,0.18,-0.43,-0.24
732601,0.12,-0.49,-0.24
732705,0.18,-0.43,-0.24
732808,0.12,-0.43,-0.24
732910,0.12,-0.43,-0.24
733013,0.06,-0.43,-0.18
733116,0.12,-0.49,-0.18
733219,0.18,-0.49,-0.24
733321,0.12,-0.43,-0.24
733424,0.12,-0.43,-0.24
733528,0.12,-0.49,-0.18
733631,0.18,-0.43,-0.24
733734,0.18,-0.43,-0.24
733837,0.12,-0.49,-0.24
733940,0.12,-0.43,-0.24
734044,0.12,-0.49,-0.24
734147,0.18,-0.49,-0.24
734249,0.12,-0.43,-0.24
734352,0.12,-0.49,-0.24
734455,0.06,-0.43,-0.18
734558,0.12,-0.43,-0.24
734661,0.12,-0.49,-0.24
734764,0.12,-0.49,-0.24
734866,0.18,-0.43,-0.18
734969,0.12,-0.43,-0.24
735073,0.06,-0.43,-0.24
735176,0.12,-0.49,-0.18
735278,0.12,-0.49,-0.24
735382,0.18,-0.43,-0.24
735485,0.12,-0.43,-0.24
735587,0.18,-0.43,-0.18
735691,0.12,-0.43,-0.24
735793,0.12,-0.43,-0.24
735896,0.12,-0.43,-0.24
735999,0.18,-0.43,-0.24
736102,0.12,-0.43,-0.24
736205,0.12,-0.43,-0.24
736308,0.06,-0.49,-0.24
736411,0.18,-0.43,-0.24
736514,0.12,-0.43,-0.24
736617,0.18,-0.43,-0.24
736721,0.18,-0.43,-0.24
736823,0.18,-0.43,-0.24
736926,0.18,-0.37,-0.24
737029,0.18,-0.43,-0.24
737132,0.12,-0.43,-0.24
737235,0.12,-0.49,-0.24
737337,0.12,-0.43,-0.24
737440,0.18,-0.43,-0.24
737543,0.12,-0.43,-0.24
737646,0.12,-0.43,-0.24
737749,0.18,-0.49,-0.24
737852,0.12,-0.49,-0.24
737955,0.18,-0.43,-0.24
738058,0.12,-0.43,-0.24
738161,0.12,-0.43,-0.24
738263,0.18,-0.49,-0.24
738366,0.12,-0.43,-0.24
738469,0.12,-0.43,-0.24
738572,0.12,-0.43,-0.24
738675,0.18,-0.43,-0.24
